"","location"
"21826","SORNOLOTA  , 6/1 , BLOCK F , KAZI NAZRUL ISLAM ROAD , MOHAMMADPUR"
"21827","TEXMART , ROAD 6A , DHANMONDI R/A"
"21828","APARIJITA,ESKATON GARDEN ROAD,WIRELESS,PALTAN"
"21829","HASAN HOUSE , H 38/1, NEW ESKATON RD , NEW ESKATON"
"21830","DHAKA INTERNATIONAL TRADE FAIR(BANIJJO MELA),SECTOR 4,PURRBACHAL"
"21831","OSS JAPAN BANGLADESH LTD, DOHS MIRPUR"
"21832","HOUSE 6,ROAD 14,BLOCK K,BARIDHARA"
"21833","STUDIO METRODESK , PURBO RAJABAZAR , PANTHAPATH"
"21834","AFRIN , H 14 , RD 1 , AFTAB NAGAR PROJECT , BADDA"
"21835","RAMNA LAND OFFICE , PURANA PALTAN"
"21836","KEARI PLAZA , 8/A, SATMASJID ROAD , DHANMONDI , DHAKA"
"21837","NUFSAT & TAHITA,HOUSE 172/1/B AFTAB NAGAR,PAIK PARA,SENPARA PARBATA,AHMED NAGAR"
"21838","ARMY CENTRAL MOSQUE , BANGLADESH ARMY HEADQUARTERS , DHAKA CANTONMENT"
"21839","lab aid hospital , rd 4 , dhanmondi"
"21840","H 16 , GOPIBAG 3RD LN , GOPIBAG"
"21841","TOPCLEAN FACTORY , INDUSTRIAL AREA TEJGAON"
"21842","STEPPING-STONE INTERNATIONAL SCHOOL BANGLADESH ,SECTOR 11 , UTTARA"
"21843","DHAKA INTERNATIONAL TRADE FAIR(BANIJJO MELA) SECTOR 4,PURBACHAL"
"21844","ALMAS HOUSE , H 43 , RD 5 , DHANMONDI"
"21845","KAZI MOHIUDDIN , MOHAMMADIA HOUSING SOCIETY , MOHAMMADPUR"
"21846","bashundhara city shopping complex , panthapath dhaka"
"21847","AIRPORT RENT A CAR SERVICE , HAZRAT SHAHJALAL INTERNATIONAL AIPORT , KURMITOLA"
"21848","COMMUNITY CLUSTER JUI TASLIMA,ROFIKER GOLI,TONGI"
"21849","JAHAN FASHION , SECTOR 3, UTTARA"
"21850","HAZI SHORIOTULLAH PUBLIC SCHOOL,BERIBADH RD,MOHAMMADI HOUSING LTD, MOHAMMADPUR"
"21851","M RECORDS,BLOCK A,LALMATIA"
"21852","H 75, SIDDHESWARI RD , SIDDHESWARI"
"21853","HOUSE 30,ROAD 18,BLOCK A,BANANI,DHAKA"
"21854","secrest recipe, sks tower , mohakhali"
"21855","HOUSE 14 , ROAD 4 , BLOCK F , BANANI , DHAKA"
"21856","D BLOCK FIELDBLOCK D,LALMATIA"
"21857","SOMETHING FISHY BD ,  RD 5/1, NIKRTON"
"21858","PAGLA BABURCHI , BLOCK E, BANANI"
"21859","HAKKA DHAKA , H 34 , RD 10 , BANANI"
"21860","14,ROAD 6,NIKUNJA 2"
"21861","UNIVERSITY OF LIBERAL ARTS BANGLADESH ( ULAB) , MOHAMMADPUR"
"21862","HOSSAIN COMPLEX,H 20,LARMINI ST,WARI"
"21863","INDEPENDENT UNIVERSITY BANGLADESH (IUB) BASHUNDHARA R/A"
"21864","SMART GROCERY,BLOCK G,BANASREE"
"21865","DR ATAUR RAHMAN KHAN MBBS,MD(USA),WEST RAJABAZARM,INDIRA ROAD,PANTHAPATH"
"21866","TARKA,NEW MARKET ROAD,MIRPUR 5"
"21867","JOYA HOSPITAL,PIRERBAG,MIRPUR"
"21868","EHL ISHAQUE RESIDENCE,2/7,1/8 LALMATIA,BLOCK C,LALMATIA,MOHAMMADPUR"
"21869","NAYON TARA , BLOCK C , BANANI"
"21870","MOFIZ HAZIR KACHA BAZAR , H 41 , SUKRABAD"
"21871","METRO TOWER , BAISH BARI ROAD , WEST KAZIPARA , MIRPUR"
"21872","SINTHIA'S DIVINE ROAD 49 , BLOCK L , BASHUNDHARA R/A"
"21873","BMCH PHARMACY,H 33,RD 14/A,DHANMONDI"
"21874","BFC,25,ROAD 11,BANANI"
"21875","RUSLAN'S SRUDIO , KEMAL ATATURK AVENUE , BANANI"
"21876","VIBES,WEIGHTS LOSS,SECTOR 3,UTTARA"
"21877","RD 10 , SECTOR 14 , UTTARA"
"21878","227,ROAD 12,SECTION 12"
"21879","MES PARK , DHAKA CANTONMENT"
"21880","AIKO DENTAL & IMPLANT CENTER,H 155,RD 13B,BANANI"
"21881","ROSE WOOD , H 6/A, RD 13 , GULSHAN 1"
"21882","AHSAN VILLA , H 112 , CRESCENT RD KALABAGAN"
"21883","GULSHAN PINK CITY SHOPPING COMPLEX , GULSHAN 2 , GULSHAN"
"21884","NOOR INTERNATIONAL SUPPLY AGENCY , PURANA PALTAN"
"21885","TEA AND DRINKING STALLS,DIYABARI,UTTARA"
"21886","LIFE CARE , NOBODOY HOUSING , ADABOR"
"21887","SEGUN BAGICHA HIGH SCHOOL , TOPKHANA RD , SEGUNBAGICH A"
"21888","APOLLO SQUARE , NORTH KAFRUL  , KACHUKHET"
"21889","S.K PHYSIOTHERAPY & STROKE REHAB  CENTER , RESIDENTIAL AREA , DHAMNONDI"
"21890","SHADHINATA TOWER , H 1667 , BIR UTTAM ZIAUR RAHMAN RD , SHAHEENBAG"
"21891","RUPAYAN NILUFAR , 14/15 , AHMED AKBAR SOBHAN AVENUE, BLOCK D , BASUNDHARA R/A"
"21892","SAIFURS PANTHAPATH BRANCH , GREEN RD"
"21893","TARA MEDICINE,,BLOCK E,BANASREE"
"21894","MOSTAFA GARDEN,EXPOSURE DEVELOPEMENT LTD,BLOCK B,BASHUNDHARA R/A"
"21895","PREMIUM ARZAAN , 23/A , ROAD 4 , BLOCK D , BASUNDHARA R/A"
"21896","MAKKA GENERAL STORE , DHAKA ARICHA HIGHWAY , BILAMALIA , JADUR CHAR"
"21897","BASABO TEMPOO STAND,BANK POLLI ROAD,MODDHO BASHABP,SHHJAHANPUR"
"21898","PUBALI BANK LIMITED , DHOLAIPAR BRANCH , DHAKA , MIR HAZARIBAGH , JATRABARI"
"21899","MODERN CONVENTION HALL,MIRPUR 14"
"21900","IMART , ROAD -84 , GULSHAN 2 , GULSHAN"
"21901","KING FISH AQUA,BLOCK C,MIRPUR 1"
"21902","MINISO, SOUTH BREEZE CENTER , ROAD 11, BLOCK G , BANANI"
"21903","DR MILON SMIRTI,TSC MOR,SIDDIK BAZAR"
"21904","ALIA MADRASA MATH , BAKSHI BAZAR RD"
"21905","DHAKA MOHILA COLLEGE CANTEEN , H 23 , RD 7 , DHANMONDI"
"21906","MP HOSTEL RD , PASHCIM NAKHALPARA , NIKETAN"
"21907","BIRDEM GENERAL HOSPITAL"
"21908","GULSHAN CENTRAL MASJID  ( AZAD MASJID ) 3, ROAD 36 , GULSHAN 2 , GULSHAN"
"21909","21/8 KHILJEE ROAD MOHAMMADPUR"
"21910","NUR GOSTO BITAN,PABNA COLONY ROAD,MALIBAGH"
"21911","CLIMAX ICON PALACE , HOUSE 196 , ROAD 3 , BLOCK L , BASHUNDHARA R/A"
"21912","UTTARA BANK LTD , BANASHREE BRANCH , SOUTH BANASHREE MAIN RD , MADARTEK , KHILGAON"
"21913","ATCL, MIRPUR ROAD , DHANMONDI"
"21914","RD 106,SHAHJADPUR,GULSHAN"
"21915","THE DAILY STAR CENTER , KAZI NAZRUL ISLAM AVE"
